treatment_hcp_id,control_hcp_id,method,event_id,event_date,target_ndc_category,specialty,region,pre_period_rx_baseline,control_pre_period_rx_baseline,is_matched,match_rank,distance_score,pool_relaxed
1361521440,1870612441,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,Midwest,279.0,217.5,True,1,1.5443760032729104,False
1394609428,1012264374,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,Southwest,547.8333333333334,560.0,True,1,2.1834252955028592,False
1435662964,1808677938,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,West,185.16666666666666,124.16666666666667,True,1,1.8310057483386093,False
1551107307,1803339427,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,Midwest,323.8333333333333,286.8333333333333,True,1,1.487580263702247,False
1704331150,1432188427,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,West,337.3333333333333,315.0,True,1,1.500970716101191,False
1717519684,1234985764,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,Midwest,371.0,217.33333333333334,True,2,2.051045290342603,False
1779411515,1801662945,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,Midwest,304.3333333333333,266.0,True,1,1.5343525449450492,False
1880426881,1400951004,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,Northeast,369.5,361.6666666666667,True,1,1.6947749621112809,False
1885387740,1174785596,nearest_neighbor,EVT-0054,2023-12-08,ENDO_BASAL_INSULIN,endocrinology,Northeast,653.0,309.8333333333333,True,2,3.9940977537151983,False
1031568581,1113953065,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Southeast,451.5,443.6666666666667,True,1,0.9128867973183372,False
1050506165,1838576308,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Southeast,287.5,169.16666666666666,True,1,1.8467769615415974,False
1075036339,1722581836,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,West,186.0,154.83333333333334,True,1,0.6108798793168454,False
1113023042,1727524690,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,West,147.0,102.66666666666667,True,1,1.479842752057417,False
1139166684,1798488478,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Midwest,253.33333333333334,70.16666666666667,True,2,2.0990809942228688,False
1204959187,1502571429,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Southeast,172.66666666666666,184.0,True,1,0.7604162526333248,False
1238983617,1713731663,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Southeast,724.6666666666666,231.0,True,2,2.947341927556433,False
1250474354,1546273719,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Southeast,114.0,190.0,True,1,0.6506668617468777,False
1262874856,1893638738,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Midwest,111.33333333333333,68.0,True,2,2.3129236890320923,False
1389574017,1976707814,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Southwest,258.6666666666667,174.83333333333334,True,1,1.8459351864538482,False
1433980129,1417682113,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Northeast,265.6666666666667,64.33333333333333,True,2,2.231142610964283,False
1474100561,1588179048,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Midwest,122.16666666666667,175.66666666666666,True,1,0.7452956996461172,False
1533003293,1798313247,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Midwest,269.0,122.0,True,1,2.0964019945200865,False
1647700669,1113190601,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,West,158.33333333333334,130.33333333333334,True,1,0.20407346214687969,False
1696606064,1340455504,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,West,149.83333333333334,113.83333333333333,True,1,0.8003768369929725,False
1704308638,1349686455,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Southeast,446.0,254.5,True,2,2.0991414912417694,False
1742859469,1738916414,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,West,296.6666666666667,174.83333333333334,True,1,2.0311737957996403,False
1761262934,1573445784,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Northeast,255.66666666666666,218.16666666666666,True,1,2.1923244940726043,False
1880717263,1632734848,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Northeast,356.8333333333333,241.33333333333334,True,1,1.1162091147215631,False
1889776344,1320611266,nearest_neighbor,EVT-0055,2023-12-18,PULM_ICS_LABA_INH,pulmonology,Northeast,204.0,190.66666666666666,True,1,0.8477947589887067,False
1169238601,1766730505,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Midwest,270.0,308.5,True,1,0.6078189150879384,False
1265952337,1871372714,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Northeast,428.1666666666667,260.6666666666667,True,1,1.799347207333,False
1286477181,1279255164,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Midwest,203.83333333333334,238.0,True,1,1.594149595758074,False
1341556789,1405577143,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,West,922.0,272.6666666666667,True,1,5.070001202491843,False
1361620622,1069143851,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,West,159.5,302.3333333333333,True,1,1.7520227421624184,False
1460081361,1746587884,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Northeast,179.5,183.0,True,3,2.160743334089428,False
1475115246,1751172259,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Southeast,547.8333333333334,290.0,True,1,2.7668078201181157,False
1624547729,1779918477,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Northeast,243.66666666666666,187.83333333333334,True,1,0.9401428699845218,False
1648553570,1823309871,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Southwest,283.0,300.1666666666667,True,1,2.735241716069111,False
1672904236,1848800052,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Northeast,237.0,292.5,True,3,1.5889445581649118,False
1683943777,1120914548,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,West,346.1666666666667,271.1666666666667,True,1,0.7417523254282248,False
1710163217,1860037419,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Northeast,256.5,240.16666666666666,True,1,0.558029805494514,False
1847562299,1656483868,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Midwest,130.5,213.33333333333334,True,1,0.7310320398084131,False
1856406925,1056679651,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Northeast,218.33333333333334,257.6666666666667,True,1,1.357679540930612,False
1934829601,1971097054,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Midwest,296.5,213.83333333333334,True,1,1.1987453160256376,False
1969108517,1083149777,nearest_neighbor,EVT-0056,2023-12-26,CARD_HF_ARNI,cardiology,Midwest,195.0,303.8333333333333,True,1,1.568601031644438,False
1050705288,1890077344,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,endocrinology,Southeast,529.6666666666666,250.16666666666666,True,1,2.9125845001570325,False
1137408567,1730655531,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,endocrinology,Northeast,498.3333333333333,167.5,True,1,3.3314432335602624,False
1139166684,1588179048,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,pulmonology,Midwest,117.16666666666667,85.16666666666667,True,1,1.7493253291349946,False
1145899849,1851932792,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,West,242.16666666666666,140.5,True,1,2.2380187735008272,False
1170846871,1363342464,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southeast,315.8333333333333,362.8333333333333,True,1,2.2471530802366506,False
1180932224,1838439200,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southeast,214.83333333333334,262.5,True,4,2.381927500991349,False
1194203331,1499123879,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,rheumatology,Southeast,228.33333333333334,152.5,True,1,2.269565763497324,False
1223523766,1547660377,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,West,29.666666666666668,100.16666666666667,True,1,1.2480454142677573,False
1227780172,1412773438,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southwest,157.33333333333334,350.0,True,1,1.9634225090225594,False
1271768685,1181360912,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Midwest,202.33333333333334,91.33333333333333,True,1,2.6263307031724623,False
1374281198,1838576308,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,pulmonology,Southeast,105.5,85.66666666666667,True,1,1.5863090204507952,False
1425340662,1783823739,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southwest,354.0,271.3333333333333,True,1,1.8033755332957344,False
1456299035,1804484495,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southeast,194.16666666666666,258.5,True,2,2.1190562622169558,False
1484724632,1762971749,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Northeast,154.83333333333334,162.5,True,1,2.1986227337965993,False
1509977165,1099946885,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Northeast,989.8333333333334,189.0,True,2,7.06211641476794,False
1566888198,1529045985,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Midwest,243.83333333333334,162.5,True,2,2.385982336013907,False
1567742360,1873780039,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,West,367.3333333333333,217.5,True,1,2.0314116575092225,False
1621199177,1174238463,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southeast,272.8333333333333,97.0,True,1,1.1072082203920774,False
1639269087,1209566128,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Northeast,149.16666666666666,198.66666666666666,True,1,2.606087939624253,False
1688976343,1422258099,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,pulmonology,Southeast,318.3333333333333,215.83333333333334,True,1,1.9732450135144113,False
1725623817,1219172859,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southwest,233.0,201.5,True,2,2.0451354806116346,False
1785764022,1511742359,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,oncology,Northeast,197.5,141.16666666666666,True,1,1.4941385574229704,False
1812815243,1842420535,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Midwest,220.66666666666666,239.83333333333334,True,2,3.620979364346563,False
1848624494,1135650855,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Midwest,222.0,80.5,True,1,1.0730599881967724,False
1922670785,1393729789,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southeast,366.1666666666667,200.0,True,2,3.934595792324221,False
1927430854,1082909627,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southeast,295.6666666666667,188.33333333333334,True,1,1.3956071605477671,False
1955620046,1364720148,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,primary care,Southeast,243.33333333333334,169.66666666666666,True,1,1.2401877002006299,False
1991291398,1795350721,nearest_neighbor,EVT-0057,2023-12-28,CV_ANTICOAG_ORAL,rheumatology,Southwest,440.3333333333333,341.0,True,1,1.5131146008730296,False
1019230758,1534239003,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,Southwest,154.83333333333334,121.0,True,1,1.8586141459803238,False
1044379984,1765233105,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,Midwest,245.33333333333334,146.66666666666666,True,1,1.075125412771128,False
1085110611,1821714619,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,West,98.0,113.33333333333333,True,1,1.4710597666983014,False
1133616429,1064190048,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,Midwest,205.83333333333334,167.66666666666666,True,1,1.5732957978321036,False
1244876920,1001999733,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,West,98.0,72.5,True,1,0.586622451636937,False
1467704312,1879821175,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,Northeast,196.33333333333334,230.83333333333334,True,1,1.4757536219449854,False
1616418756,1914644640,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,Northeast,187.16666666666666,227.16666666666666,True,1,1.6099300583806104,False
1635476009,1071299832,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,Northeast,209.83333333333334,139.16666666666666,True,2,1.7595988273577299,False
1769764832,1527981900,nearest_neighbor,EVT-0058,2023-12-30,NEURO_MIGRAINE_CGRP,neurology,Northeast,206.66666666666666,165.83333333333334,True,1,1.5237789703822222,False
1199976907,1121962926,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Northeast,259.1666666666667,334.0,True,1,0.7014276319269714,False
1246066447,1010852790,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Southwest,478.8333333333333,223.0,True,3,3.3827265897006686,False
1274985831,1795350721,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Southwest,289.6666666666667,199.5,True,1,1.7338327935311695,False
1279507085,1601451010,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Southwest,335.8333333333333,278.1666666666667,True,1,0.8746232350594152,False
1386832996,1484424456,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,West,185.83333333333334,211.16666666666666,True,1,1.5745294785158717,False
1598661571,1674708775,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Northeast,428.8333333333333,387.5,True,1,0.8357354402365942,False
1616839134,1602648309,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Northeast,853.5,581.0,True,1,1.9605781652906686,False
1647196991,1196400158,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Southeast,538.6666666666666,224.83333333333334,True,2,2.904489106262878,False
1808310134,1075689749,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Southwest,321.8333333333333,379.0,True,1,1.5293691816333996,False
1944079924,1643343233,nearest_neighbor,EVT-0059,2024-01-02,RHEUM_JAK_ORAL,rheumatology,Southeast,641.1666666666666,300.5,True,1,2.5705993900466493,False
1423152481,1082909627,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southeast,442.6666666666667,171.33333333333334,True,2,2.6710351051677956,False
1050705288,1231453428,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Southeast,705.5,316.5,True,6,4.544872563527883,False
1065091666,1702446943,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,West,213.0,264.3333333333333,True,1,0.7519654817718137,False
1076376403,1805422742,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Northeast,560.6666666666666,369.0,True,2,1.8462143678265317,False
1136500869,1890077344,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Southeast,251.0,282.6666666666667,True,1,1.5757951617808417,False
1364458855,1694658844,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Southeast,301.0,345.5,True,2,1.8122304775955786,False
1449048093,1657655308,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Northeast,80.16666666666667,151.5,True,1,1.5214355989792736,False
1453128708,1299832539,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Northeast,316.5,258.3333333333333,True,1,1.8148495656211123,False
1455101661,1769333869,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Southeast,392.6666666666667,327.1666666666667,True,2,1.9553545453157457,False
1666389063,1223528765,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Midwest,117.83333333333333,155.83333333333334,True,1,0.971493000848643,False
1677860136,1730655531,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Northeast,294.3333333333333,389.3333333333333,True,1,1.4670563777974073,False
1703413967,1568842342,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,West,233.5,159.33333333333334,True,1,2.2965067674464783,False
1738903891,1285330571,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Southeast,473.1666666666667,360.8333333333333,True,1,2.144213413923122,False
1898803444,1156754057,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,West,233.5,62.333333333333336,True,1,1.9566331124815821,False
1949335115,1100495849,nearest_neighbor,EVT-0060,2024-01-04,ENDO_BASAL_INSULIN,endocrinology,Southeast,561.5,383.1666666666667,True,2,2.296103427283548,False
1084471394,1261377760,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Northeast,268.3333333333333,248.16666666666666,True,1,1.4821832328050377,False
1101185407,1429255973,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,576.0,107.0,True,6,3.5489927010047015,False
1138281740,1851932792,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,West,227.0,191.83333333333334,True,1,2.1166865167142834,False
1170846871,1363342464,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southeast,378.1666666666667,451.1666666666667,True,1,2.2707675178994764,False
1216575070,1548652282,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,470.1666666666667,418.0,True,1,1.784149515806571,False
1271768685,1166978878,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,363.0,87.33333333333333,True,3,3.4038244070716033,False
1296552940,1762971749,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Northeast,337.6666666666667,227.33333333333334,True,1,1.5669001819202295,False
1315385710,1251202242,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Northeast,1010.5,316.3333333333333,True,4,5.547397190310503,False
1397955463,1838439200,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southeast,468.8333333333333,533.0,True,1,1.4914606120720233,False
1418997171,1209566128,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Northeast,512.1666666666666,538.5,True,1,2.103712615092221,False
1451968915,1275443434,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,251.5,209.16666666666666,True,1,0.6503693434300366,False
1526669415,1289174306,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southwest,257.0,193.5,True,2,1.779189520920591,False
1639269087,1767508967,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Northeast,228.0,380.8333333333333,True,2,3.191164741469199,False
1689059347,1224230882,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southwest,241.0,191.33333333333334,True,1,1.5465009288014402,False
1689916181,1714021262,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Northeast,479.6666666666667,422.6666666666667,True,2,2.868722535952248,False
1707435529,1997693654,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southeast,386.5,262.0,True,1,1.923444807401805,False
1725623817,1412773438,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southwest,602.0,618.6666666666666,True,1,1.9183124234340283,False
1732527431,1174238463,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southeast,360.5,240.0,True,1,1.6055723390100414,False
1742100898,1381937048,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,95.5,222.16666666666666,True,1,1.440930058917152,False
1747032997,1058325303,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Northeast,244.5,286.0,True,1,1.6895473772449108,False
1747637738,1529045985,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,133.16666666666666,137.33333333333334,True,2,2.2900487324759564,False
1803233885,1364720148,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southeast,308.3333333333333,282.8333333333333,True,1,2.014165867669015,False
1824172013,1181360912,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,306.6666666666667,228.83333333333334,True,1,2.4039206280271483,False
1832506087,1842420535,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,766.1666666666666,130.16666666666666,True,6,5.474689419636439,False
1849328657,1135650855,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Midwest,253.66666666666666,284.0,True,1,1.6185361089163202,False
1924355757,1812123887,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southwest,349.5,391.5,True,1,2.0909870950251737,False
1927430854,1393729789,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,Southeast,565.6666666666666,737.5,True,2,2.0296224987193523,False
1937514325,1873780039,nearest_neighbor,EVT-0061,2024-01-04,PC_ANTIHYPERTENSIVE,primary care,West,368.0,315.0,True,1,2.1316963198455436,False
1048976678,1174238463,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,primary care,Southeast,124.33333333333333,190.83333333333334,True,1,1.9271923044649837,False
1050705288,1890077344,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,endocrinology,Southeast,156.16666666666666,92.33333333333333,True,1,2.4395012868825687,False
1076376403,1730655531,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,endocrinology,Northeast,154.16666666666666,263.6666666666667,True,1,1.3779607357824313,False
1132792726,1168657405,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,pulmonology,Southeast,123.0,91.33333333333333,True,1,0.603424260180067,False
1159841240,1429777182,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,neurology,Southeast,124.16666666666667,139.66666666666666,True,1,2.073460742464741,False
1169238601,1766730505,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,cardiology,Midwest,173.16666666666666,230.33333333333334,True,1,0.6561313618758969,False
1190842652,1219172859,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,primary care,Southwest,168.0,101.0,True,1,1.6496819241205387,False
1204261733,1838809964,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,neurology,Southeast,240.5,120.66666666666667,True,1,1.247679667632451,False
1219516501,1935314678,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,endocrinology,Midwest,220.83333333333334,148.83333333333334,True,1,1.7786098627585232,False
1229022169,1423946593,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,pulmonology,West,255.66666666666666,221.66666666666666,True,1,1.6553401131487768,False
1250474354,1546273719,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,pulmonology,Southeast,55.666666666666664,203.5,True,1,0.9864973671846029,False
1358340028,1775891033,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,oncology,Southeast,37.833333333333336,58.666666666666664,True,1,1.2292705838092934,False
1389574017,1976707814,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,pulmonology,Southwest,151.83333333333334,53.333333333333336,True,1,1.8705404381911246,False
1397955463,1364720148,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,primary care,Southeast,515.8333333333334,322.1666666666667,True,1,1.9523947993405197,False
1475115246,1169149543,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,cardiology,Southeast,148.83333333333334,41.5,True,1,2.036274710043335,False
1645233598,1805422742,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,endocrinology,Northeast,369.0,269.5,True,2,1.837597125594084,False
1670701188,1451721462,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,cardiology,Southeast,165.5,270.1666666666667,True,1,2.2135443180723016,False
1688976343,1736829924,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,pulmonology,Southeast,238.33333333333334,90.66666666666667,True,1,1.977657838101463,False
1702497342,1100495849,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,endocrinology,Southeast,188.33333333333334,339.5,True,1,1.107043217368643,False
1704331150,1432188427,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,endocrinology,West,209.83333333333334,192.5,True,1,1.498709811096469,False
1836314447,1231453428,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,endocrinology,Southeast,110.0,77.83333333333333,True,1,1.532108119568818,False
1880426881,1400951004,nearest_neighbor,EVT-0062,2024-01-05,METABOLIC_GLP1_INJ,endocrinology,Northeast,161.5,117.5,True,1,1.713582592522236,False
1002145427,1099946885,nearest_neighbor,EVT-0063,2024-01-08,CV_ANTICOAG_ORAL,primary care,Northeast,202.33333333333334,190.16666666666666,True,4,2.316192207889794,False
1048976678,1773180629,nearest_neighbor,EVT-0063,2024-01-08,CV_ANTICOAG_ORAL,primary care,Southeast,217.5,270.0,True,4,2.023987152321128,False
1050705288,1890077344,nearest_neighbor,EVT-0063,2024-01-08,CV_ANTICOAG_ORAL,endocrinology,Southeast,533.1666666666666,259.3333333333333,True,1,2.8941196235172004,False
1133616429,1064190048,nearest_neighbor,EVT-0063,2024-01-08,CV_ANTICOAG_ORAL,neurology,Midwest,201.0,136.33333333333334,True,1,1.6026364770232895,False
