treatment_hcp_id,control_hcp_id,method,event_id,event_date,target_ndc_category,specialty,region,pre_period_rx_baseline,control_pre_period_rx_baseline,is_matched,match_rank,propensity_score,control_propensity_score,propensity_distance
1486849361,1306006622,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,West,85.33333333333333,84.83333333333333,True,1,0.11218305156325063,0.11094420718502811,0.0012388443782225256
1492077734,1721743411,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,Midwest,148.83333333333334,156.66666666666666,True,1,0.25135055636299386,0.2765902970886772,0.025239740725683357
1520551320,1524065749,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,rheumatology,Northeast,96.66666666666667,96.0,True,1,0.0769001057888569,0.07756060819928493,0.0006605024104280183
1567993435,1914644640,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,neurology,Northeast,101.33333333333333,100.33333333333333,True,1,0.07326757690089054,0.07405118130896947,0.0007836044080789251
1598661571,1352702876,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,rheumatology,Northeast,77.66666666666667,77.5,True,1,0.09787283691886618,0.09807760869753242,0.00020477177866623508
1631526641,1830884742,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,Southwest,186.16666666666666,199.5,True,1,0.2271452515636636,0.25659291495573266,0.029447663392069057
1648626962,1976707814,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,pulmonology,Southwest,61.166666666666664,56.333333333333336,True,1,0.17535648437026763,0.19696231457006494,0.02160583019979731
1655321622,1779918477,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,Northeast,83.5,80.33333333333333,True,1,0.20277686478452286,0.21198337788092045,0.009206513096397584
1657725655,1120914548,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,West,117.33333333333333,119.16666666666667,True,1,0.21947916752158966,0.2274309323115005,0.007951764789910831
1683943777,,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,West,209.0,,False,,,,
1686880901,1643297637,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,primary care,West,75.16666666666667,73.5,True,1,0.075487582693962,0.07507219061264457,0.00041539208131742555
1707435529,1080672524,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,primary care,Southeast,106.33333333333333,105.33333333333333,True,1,0.08102478597009033,0.08181442553361583,0.0007896395635254988
1719186219,1088938448,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,oncology,West,119.5,109.0,True,1,0.07597421975831364,0.056726927685396056,0.019247292072917588
1722038985,,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,West,206.33333333333334,,False,,,,
1724092733,1624547729,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,Northeast,52.333333333333336,42.0,True,1,0.30625163904597996,0.34639815098616855,0.04014651194018859
1732914373,1300832031,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,West,164.66666666666666,158.5,True,1,0.4786442522068436,0.44037800601048094,0.03826624619636265
1760628762,1750236147,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,Southwest,140.16666666666666,150.33333333333334,True,1,0.14441631238905997,0.16023064048863533,0.015814328099575364
1762664088,1977228745,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,Midwest,101.16666666666667,101.16666666666667,True,1,0.13211485097406003,0.13211485097406003,0.0
1806103952,1185877283,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,West,180.33333333333334,186.0,True,1,0.5759469963031211,0.6101187417912887,0.03417174548816759
1824172013,,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,primary care,Midwest,528.6666666666666,,False,,,,
1841791217,1765233105,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,neurology,Midwest,121.5,127.33333333333333,True,1,0.09185608781073752,0.09622554807514308,0.004369460264405559
1862986803,,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,primary care,Midwest,257.0,,False,,,,
1898803444,1295389203,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,endocrinology,West,152.16666666666666,141.83333333333334,True,1,0.09496265639355184,0.09326432518021598,0.0016983312133358602
1934829601,1742318383,psm,EVT-0017,2023-09-09,METABOLIC_GLP1_INJ,cardiology,Midwest,130.66666666666666,130.16666666666666,True,1,0.19894931422910947,0.1976303612335036,0.0013189529956058599
1050705288,,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Southeast,623.0,,False,,,,
1065091666,1827318308,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,West,189.5,192.16666666666666,True,1,0.0661207398649896,0.06658889819610733,0.00046815833111772676
1076376403,,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Northeast,470.0,,False,,,,
1136500869,1541422121,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Southeast,247.16666666666666,238.0,True,1,0.1544117554130986,0.14708979513677525,0.0073219602763233416
1137408567,1657025858,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Northeast,414.1666666666667,411.5,True,1,0.33396782697398675,0.3269134116505403,0.007054415323446472
1257723886,,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Southwest,441.8333333333333,,False,,,,
1330156328,1999506508,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Southwest,199.16666666666666,200.83333333333334,True,1,0.08557993405298395,0.08644434368519222,0.0008644096322082684
1361521440,1713444978,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Midwest,270.0,271.0,True,1,0.07801514669867761,0.07773757966203144,0.00027756703664616467
1364458855,1890077344,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Southeast,275.5,286.0,True,1,0.1789311501596841,0.18876048163822656,0.009829331478542452
1497642888,1708639657,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Northeast,199.83333333333334,187.16666666666666,True,1,0.03721649683654665,0.032154136217811914,0.005062360618734739
1666389063,1225504491,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Midwest,113.83333333333333,122.5,True,1,0.1340042740041773,0.13016430551367172,0.0038399684905055798
1706645516,1971977354,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Southeast,170.33333333333334,176.0,True,1,0.10157367455433439,0.10484634059958839,0.0032726660452540024
1738903891,,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,Southeast,407.0,,False,,,,
1993463169,1583696442,psm,EVT-0018,2023-09-11,ENDO_BASAL_INSULIN,endocrinology,West,214.66666666666666,227.66666666666666,True,1,0.07066315062253203,0.07312099817927847,0.0024578475567464397
1002145427,1714021262,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,412.8333333333333,400.3333333333333,True,1,0.6439778606356,0.6268512960591582,0.017126564576441794
1018018261,1665478461,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,359.5,365.3333333333333,True,1,0.5688591328375392,0.5773008578516241,0.008441725014084911
1048976678,1080672524,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southeast,334.8333333333333,349.5,True,1,0.15510190588604367,0.16168162184533008,0.006579715959286414
1101185407,,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Midwest,522.5,,False,,,,
1102089657,1060922949,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,175.0,140.0,True,1,0.3070083344001125,0.264799066424636,0.04220926797547647
1124890801,1209566128,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,509.6666666666667,471.0,True,1,0.7623221317148607,0.7184396069849318,0.04388252472992893
1133130363,1058325303,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,297.3333333333333,282.6666666666667,True,1,0.47738399139204185,0.45579546085101436,0.021588530541027495
1144669185,,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,609.0,,False,,,,
1189769080,1251202242,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,318.3333333333333,316.8333333333333,True,1,0.5084221718579064,0.5062044772122982,0.0022176946456081703
1200480071,1762971749,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,219.5,236.16666666666666,True,1,0.3656510113601294,0.38880587532488614,0.023154863964756744
1213511599,,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,574.1666666666666,,False,,,,
1227780172,,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southwest,818.8333333333334,,False,,,,
1251567115,1451968915,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Midwest,214.33333333333334,210.5,True,1,0.0831599084010781,0.07941959460559643,0.0037403137954816756
1264333323,1316743925,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,491.3333333333333,494.5,True,1,0.7421185357575065,0.7456870060138272,0.003568470256320677
1271768685,1356982086,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Midwest,273.1666666666667,266.8333333333333,True,1,0.16364251124914006,0.15262857129852955,0.011013939950610507
1280087226,,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,755.3333333333334,,False,,,,
1300654963,1473494189,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,170.83333333333334,162.66666666666666,True,1,0.30178980267093025,0.2917094088282191,0.010080393842711144
1413519731,1812123887,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southwest,349.3333333333333,346.8333333333333,True,1,0.21201262737590754,0.21025745563673623,0.0017551717391713073
1418997171,,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,427.0,,False,,,,
1425340662,1769352273,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southwest,350.8333333333333,342.6666666666667,True,1,0.2130708595341316,0.20735591423577138,0.0057149452983602245
1484724632,1767508967,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,344.8333333333333,339.8333333333333,True,1,0.5474673115432918,0.540130274824049,0.0073370367192427954
1546151204,1261377760,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,244.5,251.0,True,1,0.40058175591106193,0.409848094185298,0.009266338274236063
1552813903,,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,1349.3333333333333,,False,,,,
1592123891,,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,552.5,,False,,,,
1595301304,1352216182,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southwest,357.5,322.0,True,1,0.21782064731772435,0.1934024154501146,0.024418231867609747
1621199177,1501344612,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southeast,157.0,153.16666666666666,True,1,0.0916475668651524,0.09057912755402371,0.0010684393111286827
1639269087,1099946885,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,191.0,188.33333333333334,True,1,0.32750286759059105,0.32403829760790437,0.0034645699826866827
1644815767,1159833825,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,West,351.3333333333333,368.1666666666667,True,1,0.05662268866474861,0.06459014904983959,0.007967460385090983
1689916181,1877046932,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Northeast,391.0,397.0,True,1,0.6138499464125918,0.6222278817488665,0.008377935336274622
1725623817,1806479196,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southwest,474.6666666666667,425.0,True,1,0.3133442574803522,0.27014524997989264,0.043199007500459574
1808826295,1892083019,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southeast,320.3333333333333,309.1666666666667,True,1,0.14881348759911706,0.14411528907131274,0.004698198527804315
1903798589,1046736322,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southwest,259.1666666666667,231.5,True,1,0.15539390314408932,0.1406952036432816,0.01469869950080771
1927430854,1635581279,psm,EVT-0019,2023-09-11,PC_ANTIHYPERTENSIVE,primary care,Southeast,515.6666666666666,508.6666666666667,True,1,0.2522801954199701,0.24786185842959735,0.004418336990372751
1057676243,1804484495,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Southeast,164.5,167.5,True,1,0.14061521394079482,0.14082398270900548,0.00020876876821065982
1060922949,1134089733,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Northeast,140.0,137.5,True,1,0.31376964583686295,0.31577723644099176,0.002007590604128806
1101185407,,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,522.5,,False,,,,
1133130363,1251202242,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Northeast,297.3333333333333,316.8333333333333,True,1,0.20289124563943323,0.1914027121106898,0.011488533528743433
1181854898,1732527431,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Southeast,288.5,293.6666666666667,True,1,0.14946211284125288,0.14984050546592811,0.0003783926246752334
1251567115,1540759788,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,214.33333333333334,228.5,True,1,0.3174387650846422,0.3594231082823035,0.04198434319766131
1287287258,,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,319.8333333333333,,False,,,,
1296552940,1058325303,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Northeast,289.6666666666667,282.6666666666667,True,1,0.20754668306264965,0.21186574598197477,0.004319062919325128
1300654963,1473494189,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Northeast,170.83333333333334,162.66666666666666,True,1,0.28959544877914584,0.29589050904039016,0.006295060261244323
1321405205,1184426066,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,West,161.66666666666666,158.5,True,1,0.06447699969524531,0.06304021679327419,0.0014367829019711204
1356982086,1135650855,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,266.8333333333333,265.8333333333333,True,1,0.4825123702658783,0.479204911856935,0.003307458408943309
1425340662,1812123887,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Southwest,350.8333333333333,346.8333333333333,True,1,0.08952466479891466,0.08924120356869532,0.00028346123021934233
1451968915,1181360912,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,210.5,205.0,True,1,0.3065376645105496,0.29126928167012006,0.015268382840429529
1456207657,,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,446.3333333333333,,False,,,,
1456299035,1174238463,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Southeast,222.66666666666666,223.16666666666666,True,1,0.14470937077441734,0.14474498960222362,3.5618827806283004e-05
1523681389,1275443434,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,222.5,222.0,True,1,0.34133184463455507,0.3398440308816656,0.0014878137528894775
1536278926,,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,West,529.1666666666666,,False,,,,
1566888198,1381937048,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,198.5,197.33333333333334,True,1,0.2738158379204125,0.27075302344653185,0.0030628144738806262
1644815767,1159833825,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,West,351.3333333333333,368.1666666666667,True,1,0.22563717625699276,0.2487744028748297,0.02313722661783693
1747032997,1099946885,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Northeast,187.66666666666666,188.33333333333334,True,1,0.27687384357800826,0.2763771734388042,0.0004966701392040695
1776723276,1548652282,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,379.0,384.1666666666667,True,1,0.8047342660846054,0.8152672016094759,0.010532935524870446
1815807585,1838439200,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Southeast,426.6666666666667,453.8333333333333,True,1,0.1598547285435682,0.16196567862950367,0.0021109500859354813
1832506087,,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,572.3333333333334,,False,,,,
1844747141,1223523766,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,West,209.5,216.5,True,1,0.09019889886131047,0.09466156904424201,0.004462670182931547
1849328657,1488515010,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Midwest,248.16666666666666,258.3333333333333,True,1,0.42133406279369096,0.4544768879196062,0.033142825125915265
1924355757,1352216182,psm,EVT-0020,2023-09-12,PC_ANTIHYPERTENSIVE,primary care,Southwest,297.8333333333333,322.0,True,1,0.08583399111477051,0.08749943406262191,0.0016654429478513977
1009179924,1069143851,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,cardiology,West,163.5,164.0,True,1,0.12001975431589613,0.12201282151333757,0.0019930671974414393
1169614082,1529045985,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,primary care,Midwest,135.33333333333334,145.33333333333334,True,1,0.0683194696572949,0.0843473517244462,0.01602788206715129
1202669523,,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,cardiology,Midwest,226.33333333333334,,False,,,,
1204261733,,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,neurology,Southeast,195.16666666666666,,False,,,,
1243754490,1467704312,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,neurology,Northeast,130.83333333333334,130.0,True,1,0.08406063600904776,0.08414839408025254,8.77580712047854e-05
1287287258,,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,primary care,Midwest,305.1666666666667,,False,,,,
1341556789,,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,cardiology,West,230.33333333333334,,False,,,,
1398789739,1334793308,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,neurology,Northeast,73.16666666666667,71.83333333333333,True,1,0.09033304942130001,0.0904829472200505,0.00014989779875049236
1413495239,,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,neurology,Southeast,191.66666666666666,,False,,,,
1492077734,1279255164,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,cardiology,Midwest,148.83333333333334,142.0,True,1,0.0851940964907385,0.06666427700155543,0.018529819489183072
1523987174,1085110611,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,neurology,West,91.5,97.16666666666667,True,1,0.06270330481601603,0.07467713494653745,0.011973830130521418
1536278926,1101142523,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,primary care,West,116.83333333333333,117.16666666666667,True,1,0.06359336520383706,0.06356129078593876,3.207441789829235e-05
1596580633,1806707737,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,primary care,West,92.33333333333333,95.83333333333333,True,1,0.0659925352904713,0.06564471655618262,0.00034781873428868515
1645233598,,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,endocrinology,Northeast,281.6666666666667,,False,,,,
1670560261,1190842652,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,primary care,Southwest,145.5,147.5,True,1,0.04759567430887204,0.04759329965343734,2.3746554346990023e-06
1704492101,1245433184,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,oncology,Southeast,136.16666666666666,135.33333333333334,True,1,0.061882456405096535,0.06037309761640695,0.0015093587886895882
1841791217,1765233105,psm,EVT-0021,2023-09-13,METABOLIC_GLP1_INJ,neurology,Midwest,121.5,127.33333333333333,True,1,0.09185608781073752,0.09622554807514308,0.004369460264405559
1025978341,,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,endocrinology,Northeast,349.5,,False,,,,
1058647219,,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,pulmonology,Northeast,194.0,,False,,,,
1098995024,,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,primary care,Northeast,245.5,,False,,,,
1107038659,1449048093,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,endocrinology,Northeast,145.83333333333334,149.33333333333334,True,1,0.07349221689958323,0.07829833629006733,0.004806119390484101
1198262952,1536141264,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,pulmonology,Northeast,181.5,179.83333333333334,True,1,0.21848379918192612,0.20999801850993935,0.00848578067198677
1204787067,1071299832,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Northeast,62.833333333333336,65.16666666666667,True,1,0.14433106579686067,0.14839858951899013,0.004067523722129457
1243754490,,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Northeast,298.1666666666667,,False,,,,
1244876920,1250524505,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,West,55.166666666666664,55.833333333333336,True,1,0.043594099893604604,0.042963199423083215,0.0006309004705213894
1263807582,1316743925,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,primary care,Northeast,348.1666666666667,358.8333333333333,True,1,0.7955659855331454,0.8301374747890383,0.03457148925589293
1280087226,,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,primary care,Northeast,294.1666666666667,,False,,,,
1309371148,1635476009,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Northeast,184.0,182.66666666666666,True,1,0.4777315647457491,0.47309183897287393,0.004639725772875192
1334793308,1410468163,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Northeast,99.33333333333333,98.33333333333333,True,1,0.21917363568854098,0.21679512217817642,0.002378513510364555
1455101661,1702497342,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,endocrinology,Southeast,232.16666666666666,226.5,True,1,0.1777989184258906,0.1445858558665676,0.03321306255932299
1467704312,,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Northeast,258.6666666666667,,False,,,,
1486877065,1980975555,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Northeast,138.0,121.0,True,1,0.3249815318403005,0.2752447996066776,0.049736732233622905
1536278926,1036327983,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,primary care,West,104.16666666666667,104.33333333333333,True,1,0.03531391649977942,0.035281415701443344,3.250079833607561e-05
1548035017,1333896094,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Northeast,134.16666666666666,121.83333333333333,True,1,0.31335982149790753,0.2775703674950545,0.03578945400285305
1592062677,1824149854,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Southeast,180.33333333333334,157.33333333333334,True,1,0.11923507298852727,0.10949150741741466,0.009743565571112611
1616418756,1769764832,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Northeast,184.5,176.0,True,1,0.47947249630534733,0.44997867015980625,0.02949382614554108
1707435529,1389159553,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,primary care,Southeast,139.83333333333334,149.0,True,1,0.10817463009623059,0.1104422627818998,0.0022676326856692075
1710163217,1056679651,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,cardiology,Northeast,185.16666666666666,192.83333333333334,True,1,0.06466114117660983,0.0691465940156639,0.004485452839054077
1779411515,1835878442,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,endocrinology,Midwest,86.16666666666667,86.33333333333333,True,1,0.14825860350948772,0.14731124239644014,0.000947361113047579
1803233885,1200096471,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,primary care,Southeast,134.16666666666666,120.5,True,1,0.10679336746730593,0.10352583503813109,0.003267532429174838
1836939912,1728890785,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,neurology,Southeast,74.66666666666667,76.0,True,1,0.08003332977606763,0.08044512438414121,0.0004117946080735846
1927430854,1773180629,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,primary care,Southeast,249.5,243.83333333333334,True,1,0.1381349921484098,0.1364296940346062,0.0017052981138035994
1964945871,1805422742,psm,EVT-0022,2023-09-19,CV_ANTICOAG_ORAL,endocrinology,Northeast,193.0,193.33333333333334,True,1,0.16652182752652772,0.16742988626005118,0.0009080587335234536
1050705288,,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Southeast,623.0,,False,,,,
1136500869,1541422121,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Southeast,247.16666666666666,238.0,True,1,0.08554028672912531,0.07713004764915755,0.008410239079967755
1172835138,1895078685,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Southwest,345.0,301.3333333333333,True,1,0.13102930184729142,0.0940373078827496,0.03699199396454182
1249657408,1453128708,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Northeast,258.1666666666667,265.5,True,1,0.14965671534129338,0.14933308612202614,0.0003236292192672352
1506746308,1374898744,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,West,149.0,149.5,True,1,0.0757471877789845,0.07566911610535311,7.807167363138579e-05
1666389063,1225504491,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Midwest,113.83333333333333,122.5,True,1,0.13620452634032243,0.13316497117057047,0.003039555169751962
1713444978,1551107307,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Midwest,271.0,287.0,True,1,0.08946725861435718,0.08562154034097937,0.0038457182733778184
1738903891,,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Southeast,407.0,,False,,,,
1827318308,1257768279,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,West,192.16666666666666,183.66666666666666,True,1,0.06927336223528084,0.0705062640128271,0.001232901777546258
1836314447,1285330571,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Southeast,367.5,359.1666666666667,True,1,0.29099303470691296,0.2703249385008836,0.02066809620602933
1964945871,1677860136,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Northeast,277.6666666666667,274.5,True,1,0.14879742880258143,0.14893669364114445,0.00013926483856302463
1995404856,1333043895,psm,EVT-0023,2023-09-20,ENDO_BASAL_INSULIN,endocrinology,Northeast,211.0,221.0,True,1,0.15175206806119682,0.15130582086009767,0.00044624720109914806
1137408567,1657025858,psm,EVT-0024,2023-09-27,ENDO_BASAL_INSULIN,endocrinology,Northeast,414.1666666666667,411.5,True,1,0.6189513137221505,0.595396564441102,0.023554749281048504
1172835138,,psm,EVT-0024,2023-09-27,ENDO_BASAL_INSULIN,endocrinology,Southwest,345.0,,False,,,,
1330156328,1999506508,psm,EVT-0024,2023-09-27,ENDO_BASAL_INSULIN,endocrinology,Southwest,199.16666666666666,200.83333333333334,True,1,0.1658333446978934,0.1675731571350148,0.0017398124371214019
